gene	length_nt	header
RPL10	537	lcl|NC_000023.11_cds_NP_001243509.2_131373 [gene=RPL10] [db_xref=GeneID:6134] [protein=large ribosomal subunit protein uL16 isoform c] [protein_id=NP_001243509.2] [location=join(154398520..154398542,154399338..154399396,154399803..154399941,154400464..154400626,154400702..154400854)] [gbkey=CDS]
RPL10	438	lcl|NC_000023.11_cds_NP_001290555.1_131374 [gene=RPL10] [db_xref=GeneID:6134] [protein=large ribosomal subunit protein uL16 isoform d] [protein_id=NP_001290555.1] [location=join(154398520..154398542,154399338..154399396,154399487..154399594,154399803..154399941,154400475..154400583)] [gbkey=CDS]
RPS4Y1	792	lcl|NC_000024.10_cds_NP_000999.1_131625 [gene=RPS4Y1] [db_xref=CCDS:CCDS14773.1,Ensembl:ENSP00000250784.7,GeneID:6192] [protein=small ribosomal subunit protein eS4, Y isoform 1] [protein_id=NP_000999.1] [location=join(2841625..2841627,2842165..2842242,2844077..2844257,2845646..2845743,2854600..2854771,2865088..2865245,2866793..2866894)] [gbkey=CDS]
RPS4Y1	819	lcl|NC_000024.10_cds_XP_047298698.1_131626 [gene=RPS4Y1] [db_xref=GeneID:6192] [protein=small ribosomal subunit protein eS4, Y isoform X1] [protein_id=XP_047298698.1] [location=join(2841944..2841973,2842165..2842242,2844077..2844257,2845646..2845743,2854600..2854771,2865088..2865245,2866793..2866894)] [gbkey=CDS]
RPS4Y2	792	lcl|NC_000024.10_cds_NP_001034656.1_131811 [gene=RPS4Y2] [db_xref=CCDS:CCDS44028.1,Ensembl:ENSP00000486252.1,GeneID:140032] [protein=small ribosomal subunit protein eS4, Y isoform 2] [protein_id=NP_001034656.1] [location=join(20756164..20756166,20756778..20756855,20759868..20760048,20761284..20761381,20768805..20768976,20779509..20779666,20780931..20781032)] [gbkey=CDS]
RPS6KA1	2208	lcl|NW_009646195.1_cds_NP_002944.2_132156 [gene=RPS6KA1] [db_xref=GeneID:6195] [protein=ribosomal protein S6 kinase alpha-1 isoform a] [protein_id=NP_002944.2] [location=join(17539..17601,24543..24587,34485..34601,34807..34888,39015..39095,39262..39341,41009..41115,41832..41869,42214..42356,42769..42839,43155..43243,44272..44336,44616..44718,46425..46555,48344..48469,48663..48752,49123..49281,59067..59228,59467..59543,59794..59911,60842..60979,61697..61819)] [gbkey=CDS]
RPS6KA1	2160	lcl|NW_009646195.1_cds_NP_001317370.1_132157 [gene=RPS6KA1] [db_xref=GeneID:6195] [protein=ribosomal protein S6 kinase alpha-1 isoform c] [protein_id=NP_001317370.1] [location=join(30780..30839,34485..34601,34807..34888,39015..39095,39262..39341,41009..41115,41832..41869,42214..42356,42769..42839,43155..43243,44272..44336,44616..44718,46425..46555,48344..48469,48663..48752,49123..49281,59067..59228,59467..59543,59794..59911,60842..60979,61697..61819)] [gbkey=CDS]
RPS6KA1	2235	lcl|NW_009646195.1_cds_NP_001006666.1_132158 [gene=RPS6KA1] [db_xref=GeneID:6195] [protein=ribosomal protein S6 kinase alpha-1 isoform b] [protein_id=NP_001006666.1] [location=join(33519..33653,34485..34601,34807..34888,39015..39095,39262..39341,41009..41115,41832..41869,42214..42356,42769..42839,43155..43243,44272..44336,44616..44718,46425..46555,48344..48469,48663..48752,49123..49281,59067..59228,59467..59543,59794..59911,60842..60979,61697..61819)] [gbkey=CDS]
RPS6KA1	1755	lcl|NW_009646195.1_cds_XP_054187513.1_132159 [gene=RPS6KA1] [db_xref=GeneID:6195] [protein=ribosomal protein S6 kinase alpha-1 isoform X1] [protein_id=XP_054187513.1] [location=join(33519..33653,34485..34601,34807..34888,39015..39095,39262..39341,41009..41115,41832..41869,42214..42356,42769..42839,43155..43243,44272..44336,44616..44718,46425..46555,48344..48469,48663..48752,49123..49281,52965..53102)] [gbkey=CDS]
RPS6KA1	1932	lcl|NW_009646195.1_cds_XP_054187514.1_132160 [gene=RPS6KA1] [db_xref=GeneID:6195] [protein=ribosomal protein S6 kinase alpha-1 isoform X2] [protein_id=XP_054187514.1] [location=join(34858..34888,39015..39095,39262..39341,41009..41115,41832..41869,42214..42356,42769..42839,43155..43243,44272..44336,44616..44718,46425..46555,48344..48469,48663..48752,49123..49281,59067..59228,59467..59543,59794..59911,60842..60979,61697..61819)] [gbkey=CDS]
RPS3A	795	lcl|NW_025791772.1_cds_NP_000997.1_132854 [gene=RPS3A] [db_xref=GeneID:6189] [protein=small ribosomal subunit protein eS1 isoform 1] [protein_id=NP_000997.1] [location=join(36384..36445,37216..37319,37706..37893,39602..39810,40908..41017,41203..41324)] [gbkey=CDS]
RPS3A	177	lcl|NW_025791772.1_cds_NP_001254628.1_132855 [gene=RPS3A] [db_xref=GeneID:6189] [protein=small ribosomal subunit protein eS1 isoform 2] [protein_id=NP_001254628.1] [location=join(36384..36445,37216..37319,39602..39612)] [gbkey=CDS]
RPL7A	801	lcl|NW_009646201.1_cds_NP_000963.1_133835 [gene=RPL7A] [db_xref=GeneID:6130] [protein=large ribosomal subunit protein eL8] [protein_id=NP_000963.1] [location=join(174338..174340,175016..175136,175645..175794,176006..176146,176334..176413,176691..176821,177096..177165,177356..177460)] [gbkey=CDS]
RPS25	378	lcl|NW_009646203.1_cds_NP_001019.1_134328 [gene=RPS25] [db_xref=GeneID:6230] [protein=small ribosomal subunit protein eS25] [protein_id=NP_001019.1] [location=complement(join(37445..37539,38962..39145,39558..39653,39882..39884))] [gbkey=CDS]
RPL3L	1224	lcl|NW_025791799.1_cds_NP_005052.1_135283 [gene=RPL3L] [db_xref=GeneID:6123] [protein=ribosomal protein uL3-like] [protein_id=NP_005052.1] [location=complement(join(10985..11041,11647..11766,11983..12078,12773..12874,13086..13246,13342..13528,16992..17127,19022..19190,20104..20296,20777..20779))] [gbkey=CDS]
RPL3L	1239	lcl|NW_025791799.1_cds_XP_054189161.1_135284 [gene=RPL3L] [db_xref=GeneID:6123] [protein=ribosomal protein uL3-like isoform X1] [protein_id=XP_054189161.1] [location=complement(join(10985..11041,11647..11766,11983..12078,12773..12874,13086..13246,13342..13528,16992..17127,19022..19190,20104..20296,20762..20779))] [gbkey=CDS]
RPS2	882	lcl|NW_025791799.1_cds_NP_002943.2_135286 [gene=RPS2] [db_xref=GeneID:6187] [protein=small ribosomal subunit protein uS5] [protein_id=NP_002943.2] [location=complement(join(28246..28418,28645..28804,28884..29057,29297..29404,30424..30513,30597..30773))] [gbkey=CDS]
RPS17	408	lcl|NT_187606.1_cds_NP_001012.1_138647 [gene=RPS17] [db_xref=GeneID:6218] [protein=small ribosomal subunit protein eS17] [protein_id=NP_001012.1] [location=complement(join(325907..325987,327412..327477,327986..328091,329087..329238,329532..329534))] [gbkey=CDS]
RPS9	585	lcl|NW_003571054.1_cds_NP_001308631.1_139750 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308631.1] [location=join(175984..176080,176286..176408,181075..181261,182197..182374)] [gbkey=CDS]
RPS9	585	lcl|NW_003571054.1_cds_NP_001308633.1_139751 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308633.1] [location=join(175984..176080,176286..176408,181075..181261,182197..182374)] [gbkey=CDS]
RPS9	585	lcl|NW_003571054.1_cds_NP_001308630.1_139752 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308630.1] [location=join(175984..176080,176286..176408,181075..181261,182197..182374)] [gbkey=CDS]
RPS9	585	lcl|NW_003571054.1_cds_NP_001004.2_139753 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001004.2] [location=join(175984..176080,176286..176408,181075..181261,182197..182374)] [gbkey=CDS]
RPS9	462	lcl|NW_003571054.1_cds_NP_001308634.1_139754 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform b] [protein_id=NP_001308634.1] [location=join(175984..176080,181075..181261,182197..182374)] [gbkey=CDS]
RPS9	240	lcl|NW_003571054.1_cds_NP_001308635.1_139755 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform c] [protein_id=NP_001308635.1] [location=join(175984..176080,176286..176408,182197..182216)] [gbkey=CDS]
RPS18	459	lcl|NT_113891.3_cds_NP_072045.1_140853 [gene=RPS18] [db_xref=GeneID:6222] [protein=small ribosomal subunit protein uS13] [protein_id=NP_072045.1] [location=join(4683601..4683603,4684109..4684207,4687278..4687364,4687446..4687547,4687657..4687748,4687872..4687947)] [gbkey=CDS]
RPS9	585	lcl|NW_003571055.2_cds_NP_001308631.1_141372 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308631.1] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	585	lcl|NW_003571055.2_cds_NP_001308633.1_141373 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308633.1] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	585	lcl|NW_003571055.2_cds_NP_001308630.1_141374 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308630.1] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	585	lcl|NW_003571055.2_cds_NP_001004.2_141375 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001004.2] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	462	lcl|NW_003571055.2_cds_NP_001308634.1_141376 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform b] [protein_id=NP_001308634.1] [location=join(176167..176263,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	240	lcl|NW_003571055.2_cds_NP_001308635.1_141377 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform c] [protein_id=NP_001308635.1] [location=join(176167..176263,176469..176591,182380..182399)] [gbkey=CDS]
RPS9	240	lcl|NW_003571055.2_cds_XP_054186175.1_141378 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform X1] [protein_id=XP_054186175.1] [location=join(176167..176263,176469..176591,182380..182399)] [gbkey=CDS]
RPS9	240	lcl|NW_003571055.2_cds_XP_054186176.1_141379 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform X1] [protein_id=XP_054186176.1] [location=join(176167..176263,176469..176591,182380..182399)] [gbkey=CDS]
RPS18	459	lcl|NT_167245.2_cds_NP_072045.1_142132 [gene=RPS18] [db_xref=GeneID:6222] [protein=small ribosomal subunit protein uS13] [protein_id=NP_072045.1] [location=join(4515634..4515636,4516142..4516240,4519311..4519397,4519479..4519580,4519690..4519781,4519905..4519980)] [gbkey=CDS]
RPS9	585	lcl|NW_003571056.2_cds_NP_001308631.1_142259 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308631.1] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	585	lcl|NW_003571056.2_cds_NP_001308633.1_142260 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308633.1] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	585	lcl|NW_003571056.2_cds_NP_001308630.1_142261 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308630.1] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	585	lcl|NW_003571056.2_cds_NP_001004.2_142262 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001004.2] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	462	lcl|NW_003571056.2_cds_NP_001308634.1_142263 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform b] [protein_id=NP_001308634.1] [location=join(176167..176263,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	240	lcl|NW_003571056.2_cds_NP_001308635.1_142264 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform c] [protein_id=NP_001308635.1] [location=join(176167..176263,176469..176591,182380..182399)] [gbkey=CDS]
RPS9	240	lcl|NW_003571056.2_cds_XP_054186472.1_142265 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform X1] [protein_id=XP_054186472.1] [location=join(176167..176263,176469..176591,182380..182399)] [gbkey=CDS]
RPS9	585	lcl|NW_003571057.2_cds_NP_001308631.1_143002 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308631.1] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	585	lcl|NW_003571057.2_cds_NP_001308633.1_143003 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308633.1] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	585	lcl|NW_003571057.2_cds_NP_001308630.1_143004 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308630.1] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	585	lcl|NW_003571057.2_cds_NP_001004.2_143005 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001004.2] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	462	lcl|NW_003571057.2_cds_NP_001308634.1_143006 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform b] [protein_id=NP_001308634.1] [location=join(176167..176263,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	240	lcl|NW_003571057.2_cds_NP_001308635.1_143007 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform c] [protein_id=NP_001308635.1] [location=join(176167..176263,176469..176591,182380..182399)] [gbkey=CDS]
RPS9	240	lcl|NW_003571057.2_cds_XP_054186721.1_143008 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform X1] [protein_id=XP_054186721.1] [location=join(176167..176263,176469..176591,182380..182399)] [gbkey=CDS]
RPS9	240	lcl|NW_003571057.2_cds_XP_054186722.1_143009 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform X1] [protein_id=XP_054186722.1] [location=join(176167..176263,176469..176591,182380..182399)] [gbkey=CDS]
RPS18	459	lcl|NT_167247.2_cds_NP_072045.1_143659 [gene=RPS18] [db_xref=GeneID:6222] [protein=small ribosomal subunit protein uS13] [protein_id=NP_072045.1] [location=join(4708082..4708084,4708590..4708688,4711763..4711849,4711931..4712032,4712142..4712233,4712357..4712432)] [gbkey=CDS]
RPS9	585	lcl|NW_003571058.2_cds_NP_001308631.1_143763 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308631.1] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	585	lcl|NW_003571058.2_cds_NP_001308633.1_143764 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308633.1] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	585	lcl|NW_003571058.2_cds_NP_001308630.1_143765 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308630.1] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	585	lcl|NW_003571058.2_cds_NP_001004.2_143766 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001004.2] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	462	lcl|NW_003571058.2_cds_NP_001308634.1_143767 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform b] [protein_id=NP_001308634.1] [location=join(176167..176263,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	240	lcl|NW_003571058.2_cds_NP_001308635.1_143768 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform c] [protein_id=NP_001308635.1] [location=join(176167..176263,176469..176591,182380..182399)] [gbkey=CDS]
RPS9	240	lcl|NW_003571058.2_cds_XP_054186952.1_143769 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform X1] [protein_id=XP_054186952.1] [location=join(176167..176263,176469..176591,182380..182399)] [gbkey=CDS]
RPS9	240	lcl|NW_003571058.2_cds_XP_054186953.1_143770 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform X1] [protein_id=XP_054186953.1] [location=join(176167..176263,176469..176591,182380..182399)] [gbkey=CDS]
RPS18	459	lcl|NT_167248.2_cds_NP_072045.1_144468 [gene=RPS18] [db_xref=GeneID:6222] [protein=small ribosomal subunit protein uS13] [protein_id=NP_072045.1] [location=join(4466537..4466539,4467045..4467143,4470217..4470303,4470385..4470486,4470596..4470687,4470811..4470886)] [gbkey=CDS]
RPS9	585	lcl|NW_003571059.2_cds_NP_001308631.1_144584 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308631.1] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	585	lcl|NW_003571059.2_cds_NP_001308633.1_144585 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308633.1] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	585	lcl|NW_003571059.2_cds_NP_001308630.1_144586 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308630.1] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	585	lcl|NW_003571059.2_cds_NP_001004.2_144587 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001004.2] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	462	lcl|NW_003571059.2_cds_NP_001308634.1_144588 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform b] [protein_id=NP_001308634.1] [location=join(176167..176263,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	240	lcl|NW_003571059.2_cds_NP_001308635.1_144589 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform c] [protein_id=NP_001308635.1] [location=join(176167..176263,176469..176591,182380..182399)] [gbkey=CDS]
RPS9	240	lcl|NW_003571059.2_cds_XP_054187235.1_144590 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform X1] [protein_id=XP_054187235.1] [location=join(176167..176263,176469..176591,182380..182399)] [gbkey=CDS]
RPS9	240	lcl|NW_003571059.2_cds_XP_054187236.1_144591 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform X1] [protein_id=XP_054187236.1] [location=join(176167..176263,176469..176591,182380..182399)] [gbkey=CDS]
RPS9	585	lcl|NW_003571060.1_cds_NP_001308631.1_145265 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308631.1] [location=join(176157..176253,176459..176581,181247..181433,182369..182546)] [gbkey=CDS]
RPS9	585	lcl|NW_003571060.1_cds_NP_001308633.1_145266 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308633.1] [location=join(176157..176253,176459..176581,181247..181433,182369..182546)] [gbkey=CDS]
RPS9	585	lcl|NW_003571060.1_cds_NP_001308630.1_145267 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308630.1] [location=join(176157..176253,176459..176581,181247..181433,182369..182546)] [gbkey=CDS]
RPS9	585	lcl|NW_003571060.1_cds_NP_001004.2_145268 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001004.2] [location=join(176157..176253,176459..176581,181247..181433,182369..182546)] [gbkey=CDS]
RPS9	462	lcl|NW_003571060.1_cds_NP_001308634.1_145269 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform b] [protein_id=NP_001308634.1] [location=join(176157..176253,181247..181433,182369..182546)] [gbkey=CDS]
RPS9	240	lcl|NW_003571060.1_cds_NP_001308635.1_145270 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform c] [protein_id=NP_001308635.1] [location=join(176157..176253,176459..176581,182369..182388)] [gbkey=CDS]
RPS9	240	lcl|NW_003571060.1_cds_XP_054187505.1_145271 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform X1] [protein_id=XP_054187505.1] [location=join(176157..176253,176459..176581,182369..182388)] [gbkey=CDS]
RPS9	585	lcl|NW_003571061.2_cds_NP_001308631.1_145504 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308631.1] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	585	lcl|NW_003571061.2_cds_NP_001308633.1_145505 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308633.1] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	585	lcl|NW_003571061.2_cds_NP_001308630.1_145506 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308630.1] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	585	lcl|NW_003571061.2_cds_NP_001004.2_145507 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001004.2] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	462	lcl|NW_003571061.2_cds_NP_001308634.1_145508 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform b] [protein_id=NP_001308634.1] [location=join(176167..176263,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	240	lcl|NW_003571061.2_cds_NP_001308635.1_145509 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform c] [protein_id=NP_001308635.1] [location=join(176167..176263,176469..176591,182380..182399)] [gbkey=CDS]
RPS9	240	lcl|NW_003571061.2_cds_XP_054189549.1_145510 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform X1] [protein_id=XP_054189549.1] [location=join(176167..176263,176469..176591,182380..182399)] [gbkey=CDS]
RPS9	240	lcl|NW_003571061.2_cds_XP_054189550.1_145511 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform X1] [protein_id=XP_054189550.1] [location=join(176167..176263,176469..176591,182380..182399)] [gbkey=CDS]
RPS9	585	lcl|NT_187693.1_cds_NP_001308631.1_145683 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308631.1] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	585	lcl|NT_187693.1_cds_NP_001308633.1_145684 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308633.1] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	585	lcl|NT_187693.1_cds_NP_001308630.1_145685 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308630.1] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	585	lcl|NT_187693.1_cds_NP_001004.2_145686 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001004.2] [location=join(176167..176263,176469..176591,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	462	lcl|NT_187693.1_cds_NP_001308634.1_145687 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform b] [protein_id=NP_001308634.1] [location=join(176167..176263,181258..181444,182380..182557)] [gbkey=CDS]
RPS9	240	lcl|NT_187693.1_cds_NP_001308635.1_145688 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform c] [protein_id=NP_001308635.1] [location=join(176167..176263,176469..176591,182380..182399)] [gbkey=CDS]
RPS9	240	lcl|NT_187693.1_cds_XP_054189651.1_145689 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform X1] [protein_id=XP_054189651.1] [location=join(176167..176263,176469..176591,182380..182399)] [gbkey=CDS]
RPS9	240	lcl|NT_187693.1_cds_XP_054189652.1_145690 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform X1] [protein_id=XP_054189652.1] [location=join(176167..176263,176469..176591,182380..182399)] [gbkey=CDS]
